Sample	virus_id	virus_length	provirus	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	kmer_freq	coordinates	genetic_code	virus_score	n_hallmarks	marker_enrichment	taxonomy	Genome type	Host type	Covered Fraction_Aphro18	RPKM_Aphro18	Covered Fraction_Povisternata	RPKM_Povisternata	Covered Fraction_Pcaliculata14	RPKM_Pcaliculata14	Covered Fraction_Characella	RPKM_Characella	Covered Fraction_Paratimea	RPKM_Paratimea	Covered Fraction_Pcaliculata07	RPKM_Pcaliculata07	Covered Fraction_Chondrilla	RPKM_Chondrilla	Covered Fraction_Ggar08	RPKM_Ggar08	Covered Fraction_Phycopsis	RPKM_Phycopsis	Covered Fraction_Bolosoma	RPKM_Bolosoma	Covered Fraction_Gmega17	RPKM_Gmega17	Covered Fraction_Ggar09	RPKM_Ggar09	Covered Fraction_Farrea	RPKM_Farrea	Covered Fraction_Pcaliculata13	RPKM_Pcaliculata13	Covered Fraction_Gmega16	RPKM_Gmega16
Ggar08	Ggar08_contig_3064	6620	No	8	1	0	Low-quality	Genome-fragment	10.07	HMM-based (lower-bound)	1.0		11	0.9787	0	6.0993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.085045315	0.0	0.7694864	2.2869294	0.0	0.0	0.0	0.0	0.41676736	2.295682	0.77960724	1.3584238	0.9993958	10.283514	0.23217523	2.2041557	0.8370091	4.865622	0.4067976	3.7568057	0.38987917	1.9692523	0.0	0.0	0.08202417	1.1578608	0.10574018	0.0
Ggar08	Ggar08_contig_31560	5073	No	9	2	0	Low-quality	Genome-fragment	4.94	HMM-based (lower-bound)	1.0		11	0.9136	3	6.6729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae	dsDNA	Prokaryote	0.0	0.0	0.22274788	2.2969105	0.35225704	8.206889	0.015572639	0.0	0.57244235	23.69926	0.5677114	11.98298	0.018923713	5.318016	1.0	9.691825	0.057165384	5.752616	0.017740982	6.3493824	0.26217228	5.882922	0.56199485	1.7131809	0.0	0.0	0.0877193	3.7773693	0.0859452	16.171328
Ggar08	Ggar08_contig_31833	6057	No	13	4	0	Low-quality	Genome-fragment	8.2	HMM-based (lower-bound)	1.0		11	0.8944	4	5.2002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.047713388	2.9660053	0.0	0.0	0.0	0.0	0.047713388	2.9693794	1.0	13.112598	0.0	0.0	0.4188542	2.2790926	0.10021463	0.8212004	0.047713388	2.1522949	0.0	0.0	0.0	0.0	0.0	0.0
Ggar08	Ggar08_contig_31874	6861	No	10	2	0	Low-quality	Genome-fragment	9.49	HMM-based (lower-bound)	1.0		11	0.9434	2	2.7616	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.13161346	0.8491639	0.24223875	1.1032993	0.0	0.0	0.0	0.0	0.21600349	0.7383478	0.0	0.0	1.0	13.229727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ggar08	Ggar08_contig_32197_15989_26802	10814	Yes	17	1	0	Low-quality	Genome-fragment	12.56	HMM-based (lower-bound)	1.09	15989-26802	11	0.7857	3	8.2606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.8464028	12.391401	0.23534307	1.0499911	0.5982985	2.907242	0.08017385	0.2925699	0.66460145	3.2791414	0.7606806	6.6526837	0.99990755	13.98945	0.07305345	0.8995444	0.76253	1.2765363	0.33928242	1.3798809	0.75124836	3.2147093	0.0	0.0	0.92583686	3.189631	0.018587017	0.7586198
Ggar08	Ggar08_contig_32512	9683	No	17	1	0	Low-quality	Genome-fragment	5.79	HMM-based (lower-bound)	1.0		11	0.794	0	1.6705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.7372715	55.355003	0.83393574	5.081409	0.20809667	6.957462	0.14747496	34.308002	0.9436125	60.163956	0.9929774	24.146639	1.0	17.966974	0.8032634	41.691467	0.897036	26.136717	0.63967776	21.06108	0.6890426	13.01446	0.0	0.0	0.13601157	2.770591	0.22616957	27.958544
Ggar08	Ggar08_contig_32584	6235	No	12	1	0	Low-quality	Genome-fragment	9.33	HMM-based (lower-bound)	1.0		11	0.807	1	2.7912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.43095428	3.7376833	0.70569366	1.2140715	0.0	0.0	0.0	0.0	0.070569366	0.0	0.23881315	2.163456	1.0	9.098753	0.99727345	6.240689	0.42598236	2.9520373	0.99583	7.1798067	0.3647153	0.69695	0.0	0.0	0.036407378	0.61467826	0.84907776	11.841769
Ggar08	Ggar08_contig_3349_11517_26517	15001	Yes	22	4	0	Low-quality	Genome-fragment	16.52	HMM-based (lower-bound)	1.0	11517-26517	11	0.884	5	9.0248	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.036064263	0.0	0.67662156	21.749374	0.9532698	14.129232	0.15478969	4.191576	0.28391442	36.80368	0.669622	18.57338	0.90800613	15.88616	1.0	22.186539	0.8233451	18.157114	0.8530098	15.644017	0.33637756	16.910511	0.8810746	24.333084	0.0	0.0	0.8943404	12.518727	0.89207387	22.968868
Ggar08	Ggar08_contig_33516	10377	No	15	4	0	Low-quality	Genome-fragment	12.37	HMM-based (lower-bound)	1.0		11	0.9477	4	8.1894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.2937265	2.164052	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.494297	0.0	0.0	0.0	0.0	0.23012431	1.437991	0.0	0.0	0.0	0.0	0.0	0.0	0.09260865	0.7905671
Ggar08	Ggar08_contig_34964	12029	No	27	5	0	Low-quality	Genome-fragment	11.0	HMM-based (lower-bound)	1.0		11	0.9614	2	8.535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae	dsDNA	Prokaryote	0.013051791	0.59781414	0.5993017	133.19322	0.36004657	104.14759	0.10532879	11.947855	0.013716851	48.26392	0.51226205	128.02434	0.83830744	201.10184	0.9990024	76.087425	0.88062185	97.44656	0.8672375	99.84108	0.934741	150.92809	0.90606034	179.54153	0.012968659	0.36063626	0.5774379	119.79608	0.6860088	167.0887
Ggar08	Ggar08_contig_3502	15373	No	36	8	0	Low-quality	Genome-fragment	15.23	HMM-based (lower-bound)	1.0		11	0.9359	4	15.8803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.14486437	3.2744255	0.34157288	1823.669	0.79860795	1070.7339	0.26507512	316.10995	0.13953035	648.4938	0.49580434	1917.8419	0.5380212	1613.0586	0.93423533	1213.8572	0.70122945	1052.3074	0.70643336	1353.238	0.52188903	1323.0164	0.8287257	1871.8397	0.19033371	4.5150266	0.6240812	1028.8691	0.58440125	1502.7426
Ggar08	Ggar08_contig_35258	6578	No	16	2	0	Low-quality	Genome-fragment	10.7	HMM-based (lower-bound)	1.0		11	0.7856	0	3.2297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.31118882	0.8856968	0.14548495	0.5753828	0.0	0.0	0.0	0.0	0.056704164	0.0	0.0	0.0	1.0	13.798899	0.050167225	0.7394097	0.0	0.0	0.1346914	3.0246341	0.05290362	0.6606086	0.0	0.0	0.09075707	1.7478803	0.08269991	2.4942884
Ggar08	Ggar08_contig_35835	5141	No	11	2	0	Low-quality	Genome-fragment	3.5	HMM-based (lower-bound)	1.01		11	0.8746	1	3.4266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.29896906	0.0	0.61291575	3.6810622	0.08169617	0.87361866	0.0	0.0	0.6278934	3.9414937	0.21668936	0.0	0.78331065	7.356639	0.13829994	1.8921754	0.0	0.0	0.24197628	0.96751815	0.5325812	5.916822	0.0	0.0	0.21493873	5.2183685	0.12410037	3.191486
Ggar08	Ggar08_contig_36423_3_8975	8973	Yes	13	3	0	Low-quality	Genome-fragment	12.84	HMM-based (lower-bound)	1.02	3-8975	11	0.8841	4	8.1173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.5567815	3.8957632	0.08324975	0.4218063	0.0	0.0	0.0	0.0	0.69452804	2.8228045	0.31427616	0.5011014	0.9996657	21.917585	0.064304024	2.1682098	0.6489468	3.5897043	0.26847208	2.2173233	0.5521007	0.4842843	0.0	0.0	0.13997549	0.85423356	0.97559345	3.6570666
Ggar08	Ggar08_contig_3671	5343	No	8	1	0	Low-quality	Genome-fragment	9.2	HMM-based (lower-bound)	1.0		11	0.7143	1	2.8364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.7675463	4.3616796	0.2371327	2.1251364	0.0	0.0	0.0	0.0	0.12876661	0.9481199	0.9990642	12.623198	1.0	8.494212	0.0	0.0	0.9990642	6.0285263	0.57308626	4.6546984	0.9996257	17.079384	0.0	0.0	0.5178739	5.7383776	0.78027326	4.6062407
Ggar08	Ggar08_contig_36996_176_6626	6451	Yes	10	1	0	Low-quality	Genome-fragment	9.67	HMM-based (lower-bound)	1.05	176-6626	11	0.9579	2	11.384	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.9674469	4.515667	0.4873663	2.9335515	0.0	0.0	0.1430786	0.980887	0.968532	10.993841	0.18012711	0.6970055	1.0	14.070556	0.36769494	2.261899	0.4168346	1.4265968	0.431406	4.62627	0.39761278	4.7152977	0.0	0.0	0.6219191	4.158678	0.7432956	8.901876
Ggar08	Ggar08_contig_37086	59081	No	125	2	2	Low-quality	Genome-fragment	37.52	HMM-based (lower-bound)	1.0		11	0.9556	2	6.8024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.014911732	4.2281156	0.0	0.0	0.0	0.0	0.6198609	24.865582	0.0120174	2.2070563	1.0	50.571556	0.0	0.0	0.0	0.0	0.011898918	0.33675876	0.011966622	1.3974744	0.0	0.0	0.011966622	2.983969	0.0037914051	0.13885538
Ggar08	Ggar08_contig_37328	9986	No	14	4	0	Low-quality	Genome-fragment	11.93	HMM-based (lower-bound)	1.0		11	0.9622	2	7.9942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.22291207	1.7502846	0.6783497	9.854453	0.3489886	4.0478125	0.23012216	2.2178006	0.6009413	3.043744	0.26787502	21.162624	1.0	26.132719	0.054175846	3.409459	0.0	0.0	0.98267573	15.4410515	0.26316842	10.443782	0.0	0.0	0.6659323	20.340828	0.5787102	9.036738
Ggar08	Ggar08_contig_3736_179_18228	18050	Yes	26	4	1	Low-quality	Genome-fragment	22.6	HMM-based (lower-bound)	1.0	179-18228	11	0.9144	3	8.2432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.9634903	16.78437	0.87119114	5.6615753	0.6852078	6.469424	0.0051523545	3.5932937	0.754903	15.435969	0.6686981	11.458925	1.0	10.057524	0.68443215	8.08394	0.7257064	9.432413	0.7033795	11.022738	0.42243767	11.555856	0.0	0.0	0.9470914	9.767084	0.5103047	17.725477
Ggar08	Ggar08_contig_3737	13910	No	25	1	0	Low-quality	Genome-fragment	20.81	HMM-based (lower-bound)	1.0		11	0.8668	3	4.5313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.07692308	1.5509214	0.9969087	851.5089	0.42990655	394.81262	0.3031632	201.15482	0.077570096	111.110085	0.97792953	1054.3138	0.9790798	817.4947	1.0	628.6194	0.56808054	579.39453	0.7531272	430.70724	0.42846873	624.3439	0.91351545	909.08386	0.07728253	3.118687	0.3921639	379.39456	0.10690151	772.60004
Ggar08	Ggar08_contig_38369	11773	No	26	1	0	Low-quality	Genome-fragment	7.0	HMM-based (lower-bound)	1.0		11	0.9143	1	2.9355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.027095897	0.32148713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	81.27565	0.027180837	1.2394047	0.026841078	1.9542547	0.0	0.0	0.0	0.0	0.0	0.0	0.027095897	0.3255346	0.0	0.0
Ggar08	Ggar08_contig_4383	8995	No	17	4	0	Low-quality	Genome-fragment	7.83	HMM-based (lower-bound)	1.01		11	0.875	3	9.8536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae	dsDNA	Prokaryote	0.0	0.0	0.8765981	9.067882	0.6601445	2.524648	0.12984991	0.0	0.0	0.0	0.75019455	3.3790805	0.52684826	1.4996274	1.0	10.93199	0.9938855	3.785087	0.77832127	3.5809247	0.982657	4.4238005	0.9594219	3.381699	0.0	0.0	0.18954974	2.982505	0.6236798	4.5601525
Ggar08	Ggar08_contig_4540	7762	No	15	1	1	Low-quality	Genome-fragment	9.67	HMM-based (lower-bound)	1.02		11	0.8932	0	3.661	Unclassified	Unknown	Unknown	0.03710384	0.0	0.9114919	294.233	0.94202524	122.87899	0.26913166	19.673187	0.13192476	10.801604	0.9598042	261.70932	0.90337545	203.90709	1.0	199.77321	0.9997423	239.99606	0.87116724	201.55965	0.9866014	429.34647	0.74284977	382.3712	0.17611441	2.7944431	0.8915228	179.23271	0.98531306	604.55096
Ggar08	Ggar08_contig_5627	6732	No	15	1	0	Low-quality	Genome-fragment	12.2	HMM-based (lower-bound)	1.0		11	0.9105	3	4.2671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.028669043	0.0	0.84388	63.176815	0.5029709	25.862143	0.13146168	10.674447	0.040849674	2.1148736	0.40478313	69.982155	0.7599525	64.787445	0.9986631	81.461235	0.9946524	70.082016	0.91325015	42.378532	0.4493464	79.79697	0.8348188	88.43304	0.023767082	0.6443989	0.5029709	83.68691	0.9117647	79.20997
Ggar08	Ggar08_contig_7569	19203	No	31	2	0	Low-quality	Genome-fragment	23.46	HMM-based (lower-bound)	1.0		11	0.7857	2	4.1342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.13945737	2.4965217	0.98521066	640.46906	0.988908	313.58252	0.8685622	808.7707	0.78821015	349.94635	0.86590636	540.26807	0.98521066	1716.3195	1.0	826.406	0.9997917	1534.1489	0.95599645	1449.2424	0.92829245	1342.5142	0.9853669	1518.4187	0.27386346	3.8404202	0.9745873	339.2846	0.9763579	1208.5773
Ggar08	Ggar08_contig_7999_56854_78535	11417	Yes	10	4	0	Low-quality	Genome-fragment	12.75	HMM-based (lower-bound)	1.0	56854-78535	11	0.9584	4	7.9427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.13655075	2.0412064	0.9992993	6.9617434	0.10606989	1.5735389	0.028115967	0.0	0.99894893	10.6489725	0.21897171	1.1814967	1.0	135.15598	0.0	0.0	0.37444162	3.6273444	0.120872386	1.3070012	0.0	0.0	0.0	0.0	0.0	0.0	0.19365858	0.71855253
Ggar08	Ggar08_contig_8213	6464	No	9	1	0	Low-quality	Genome-fragment	8.48	HMM-based (lower-bound)	1.0		11	0.8643	0	1.2643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.25201115	2.5957992	0.8336943	868.8697	0.8688119	405.77252	0.53310645	1194.3842	0.32688737	590.2854	0.9935025	844.8233	0.9950495	1535.8932	1.0	1461.5651	0.90501237	1985.7155	0.3125	1808.1342	0.88706684	1515.9036	0.9955136	1394.2655	0.11726485	2.0133479	0.6200495	433.4114	0.8125	1385.8999
Ggar08	Ggar08_contig_8369_1_4858_14185	9328	Yes	17	3	0	Low-quality	Genome-fragment	12.75	HMM-based (lower-bound)	1.0	4858-14185	11	0.7801	0	4.4173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.05756861	0.5139441	0.8128216	84.94334	0.7985635	32.866028	0.7129074	69.33355	0.4765223	21.368204	0.98316896	55.936737	1.0	160.03421	1.0	98.52462	0.99356776	167.8983	0.9998928	173.14775	0.7908448	137.57448	0.9997856	148.14146	0.08297598	0.93012303	0.69350344	38.210148	0.7865566	119.608185
Ggar08	Ggar08_contig_8446_85593_94319	8727	Yes	13	2	0	Low-quality	Genome-fragment	10.59	HMM-based (lower-bound)	1.0	85593-94319	11	0.9009	2	7.3685	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.83029675	7.3435607	0.4212215	3.4695709	0.4288988	3.087847	0.30090523	0.72507185	0.5849662	4.0633245	0.33757305	2.0609064	1.0	47.237682	0.0	0.0	0.0	0.0	0.1848287	3.9896958	0.0	0.0	0.0	0.0	0.71811616	3.513252	0.6349261	10.340423
Ggar08	Ggar08_contig_9078	7697	No	11	2	1	Low-quality	Genome-fragment	10.96	HMM-based (lower-bound)	1.0		11	0.7413	1	5.1189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.094582304	0.31142464	0.6505132	292.17615	0.504872	206.03607	0.108613744	171.55182	0.9849292	13.153597	0.30986097	275.10803	0.15330648	142.5383	1.0	290.88898	0.34831753	122.59118	0.22814083	164.40291	0.8235676	199.03798	0.15317656	129.28618	0.10627517	0.5636084	0.35052618	183.73386	0.2697155	186.52072
Ggar09	Ggar09_contig_10581	6121	No	12	4	0	Low-quality	Genome-fragment	4.22	HMM-based (lower-bound)	1.0		11	0.9546	2	0.5763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.12922725	0.39160845	0.41463813	320.76465	0.2491423	142.83688	0.24848881	38.154915	0.24783532	12.14679	0.42460382	342.63083	0.9888907	304.11737	0.52426076	318.82648	0.40630615	261.42825	0.9897076	276.6456	0.85933673	297.41675	0.9116157	435.89716	0.12726678	1.4174461	0.34226432	160.28833	0.9632413	312.27994
Ggar09	Ggar09_contig_10646	6120	No	12	1	0	Low-quality	Genome-fragment	9.16	HMM-based (lower-bound)	1.0		11	0.7867	2	2.8642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.028921569	0.0	0.90751636	118.04544	0.6388889	60.607365	0.36830065	25.685389	0.03006536	1.0339383	0.996732	109.26246	0.5071896	71.2662	0.15196079	81.573586	0.9802288	77.090225	0.2522876	109.77407	0.13333334	76.3982	0.999183	126.388245	0.050326798	0.0	0.94330066	55.10812	0.5151961	101.8762
Ggar09	Ggar09_contig_11156	6604	No	15	3	0	Low-quality	Genome-fragment	8.25	HMM-based (lower-bound)	1.0		11	0.9663	1	7.7614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.8087523	7.9398885	0.81193215	4.58494	0.17156269	0.6800838	0.0	0.0	0.82374316	5.369569	0.9947002	6.127717	0.88370687	8.590358	0.800424	4.4189916	0.80057544	1.3935457	0.99046034	7.531815	0.99909145	11.186132	0.0	0.0	0.59085405	6.9639955	0.38840097	6.2111707
Ggar09	Ggar09_contig_11630	9175	No	21	2	0	Low-quality	Genome-fragment	6.99	HMM-based (lower-bound)	1.0		11	0.8757	3	9.978	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.98986375	20.319962	0.8227793	8.662913	0.24588557	0.48951212	0.18190736	7.93118	0.9988011	28.710827	0.9960763	26.95379	0.99367845	20.610615	0.88174385	17.49391	0.83803815	12.03659	0.9099727	14.637416	1.0	21.312996	0.0	0.0	0.9189101	13.784536	0.98735696	25.035858
Ggar09	Ggar09_contig_11667	7816	No	13	1	0	Low-quality	Genome-fragment	5.43	HMM-based (lower-bound)	1.0		11	0.7167	1	2.7213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.14918117	0.0	0.71993345	135.66437	0.8831883	92.49102	0.42630503	34.477535	0.15852098	21.25156	0.95099795	141.29291	0.9877175	80.5391	0.98963666	111.77753	0.7191658	207.22336	0.9907881	166.60966	0.9889969	123.45933	1.0	91.179535	0.08892016	1.1100546	0.77917093	99.04924	0.9852866	111.258156
Ggar09	Ggar09_contig_14951_112825_128741	15917	Yes	17	4	0	Low-quality	Genome-fragment	16.82	HMM-based (lower-bound)	1.06	112825-128741	11	0.7606	7	12.3282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.877301	50.8783	0.8200666	36.857105	0.49814662	11.85107	0.7343721	18.386393	0.8567569	73.837204	0.9778225	72.59976	0.8799397	29.463717	0.7454294	28.724049	0.87064147	66.78041	0.47948733	39.687088	1.0	81.90268	0.0	0.0	0.8926305	41.655197	0.7853867	45.87112
Ggar09	Ggar09_contig_15953_86218_110641	24424	Yes	38	2	2	Low-quality	Genome-fragment	29.62	HMM-based (lower-bound)	1.0	86218-110641	11	0.8462	3	5.5688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.27870128	33.395676	0.25741073	18.13092	0.092736654	2.9422035	0.52292824	8.614318	0.31383064	24.267082	0.9996725	39.76493	0.23276286	16.568913	0.24340813	21.10902	0.44517687	59.15769	0.4456682	34.417286	1.0	56.756023	0.0	0.0	0.16111203	17.103855	0.7203161	44.001255
Ggar09	Ggar09_contig_16443	10063	No	20	2	0	Low-quality	Genome-fragment	8.68	HMM-based (lower-bound)	1.0		11	0.9089	3	4.5313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.98678327	31.264051	0.98906887	14.292457	0.45642453	2.2315779	0.0	0.0	0.9836033	20.639769	0.9948326	25.468927	0.87866443	14.657644	0.8680314	7.25008	0.600318	13.260772	0.99036074	15.322899	1.0	34.546227	0.0	0.0	0.8291762	10.283018	0.7665706	20.380886
Ggar09	Ggar09_contig_18943	30533	No	50	12	2	Low-quality	Genome-fragment	44.47	HMM-based (lower-bound)	1.0		11	0.9345	6	16.5225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.2783218	0.31402552	0.62738675	57.434914	0.73192936	32.97334	0.8817673	103.26119	0.22411817	20.568712	0.5082697	39.653072	0.9462221	151.8282	0.9423247	96.368965	0.97884256	141.13777	0.9355779	121.16714	0.96436644	157.85599	0.9848361	129.65431	0.00792585	0.14207886	0.6342646	33.639507	0.9207087	131.92363
Ggar09	Ggar09_contig_19546	8685	No	22	1	0	Low-quality	Genome-fragment	7.79	HMM-based (lower-bound)	1.0		11	0.8829	0	2.9641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.9798503	15.428972	0.8765688	5.229524	0.22475533	0.5171299	0.0	0.0	0.9994243	11.08236	0.99907887	9.318928	0.76591825	12.6286	0.9261946	9.520463	0.9649971	9.006943	0.8474381	4.00899	1.0	13.00893	0.0	0.0	0.6770294	11.473286	0.37662637	5.667506
Ggar09	Ggar09_contig_19896	9202	No	12	1	1	Low-quality	Genome-fragment	8.25	HMM-based (lower-bound)	1.0		11	0.7929	1	4.7984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.5026081	88.00585	0.46087807	54.704136	0.398609	62.961773	0.42708108	140.10751	0.39915237	74.31902	0.9976092	91.862625	0.6313845	89.187614	0.4358835	107.82686	0.39915237	88.50939	0.7286459	95.67485	0.99967396	75.08496	0.36611605	67.88583	0.67083246	50.395004	0.42675504	87.3684
Ggar09	Ggar09_contig_20378	8980	No	13	1	1	Low-quality	Genome-fragment	8.05	AAI-based (medium-confidence)	1.0		11	0.7616	0	1.8927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.96781737	66.825134	0.908686	41.726276	0.37026727	8.002269	0.0	0.0	0.9954343	72.77158	0.9971047	55.078182	0.9809577	66.12267	0.9132517	53.621365	0.97149223	53.803596	0.81057906	49.850887	1.0	81.78025	0.0	0.0	0.8275056	47.79979	0.988196	52.07258
Ggar09	Ggar09_contig_20953	9150	No	18	2	0	Low-quality	Genome-fragment	11.1	HMM-based (lower-bound)	1.0		11	0.8184	1	2.6661	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.33748633	0.2619711	0.8759563	9.551007	0.68284154	6.6183486	0.3864481	1.4725486	0.0	0.0	0.99857926	18.823755	0.996612	16.70787	0.81027323	8.266771	0.5757377	2.1262674	0.67322403	1.5086846	0.63114756	9.241331	0.9997814	16.147152	0.0	0.0	0.5561749	3.7696905	0.7975956	6.276066
Ggar09	Ggar09_contig_22141	5881	No	10	1	0	Low-quality	Genome-fragment	8.8	HMM-based (lower-bound)	1.0		11	0.7677	1	1.3504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.6075497	2.9720016	0.24842714	3.8614535	0.060533922	0.0	0.0	0.0	0.6335657	8.61385	0.9965992	7.6456094	0.24757694	1.2861922	0.42849857	2.4811275	0.42492774	2.3472989	0.6475089	5.074658	1.0	11.822433	0.0	0.0	0.7712974	5.8651023	0.28634587	1.3949523
Ggar09	Ggar09_contig_22774	7978	No	16	4	0	Low-quality	Genome-fragment	6.2	HMM-based (lower-bound)	1.0		11	0.8991	1	2.6172	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.0	0.0	0.8648784	15.18122	0.0	0.0	0.0	0.0	0.0	0.0	0.9968664	10.144759	0.0	0.0	0.0	0.0	0.06994234	0.57677215	0.56944096	1.2469318	1.0	7.0808825	0.0	0.0	0.87202305	27.862383	0.06994234	1.0282921
Ggar09	Ggar09_contig_25125	11843	No	19	3	1	Low-quality	Genome-fragment	13.58	HMM-based (lower-bound)	1.0		11	0.8599	2	12.9794	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	0.0	0.0	0.37938023	8.855023	0.6016212	5.113391	0.417884	3.4131098	0.20974416	0.40072417	0.9192772	20.104097	0.9003631	7.593317	0.6929832	7.345023	0.46863127	9.445938	0.6353964	2.3312445	0.75124544	15.539845	0.99983114	5.5038633	0.019842945	0.36630023	0.6794731	7.4430413	0.4793549	10.390587
